lsoa11,ah3h,ah3g,ah3e,ah3r,ah3ahah
E01026030,-0.835459496,-0.34681202,0.033553874,0.444606124,13.42949227
E01026031,-0.406489005,-0.310773497,0.028185367,0.018145331,12.0299946
E01026032,-0.892191284,-0.561469533,0.033553874,0.407000527,12.36849543
E01026033,1.491995316,-0.367975162,-0.279259395,-1.725895718,20.64103449
E01026034,1.126723019,-0.288171656,-0.173483847,-1.681792123,17.99751579
E01026035,-0.065425582,-0.661254457,-0.084952246,-0.421076753,9.99235463
E01026036,-1.555771293,-0.194701504,0.305720685,1.946933714,29.25845063
E01026037,-0.909782966,-0.65736364,0.206090721,0.682044456,15.24472179
E01026038,0.101592169,-0.251785498,-0.032489603,-0.235801233,13.31534728
E01026039,0.565726651,-0.04111461,-0.135659014,-0.657389264,16.20363176
E01026040,0.885267023,0.21924256,-0.217326966,-0.803302702,20.15856557
E01026041,0.45050892,-0.216668543,-0.139630878,-0.821463553,13.97137084
E01026042,-0.668275974,-0.567740602,-0.333195681,-1.797241904,5.037336641
E01026043,0.005943572,-0.214472056,-0.339198018,-1.841643434,9.017510843
E01026044,1.34263141,-1.284123042,-0.366880797,-1.639958783,17.19883852
E01026045,1.620930185,0.099398021,-0.316266575,-1.650220215,24.44245537
E01026046,1.351603979,-0.068630621,-0.321639008,-1.421899438,20.73944282
E01026047,1.417487826,0.209824017,-0.356086016,-1.472549823,23.30044196
E01026048,1.424981264,-0.372778154,-0.420533012,-1.501569774,19.60210184
E01026049,1.748120039,-0.834226198,-0.4307132,-1.612828733,21.59379575
E01026050,1.507264724,-0.663649072,-0.431430441,-1.549222455,19.49479734
E01026051,0.807287366,-0.9849056,-0.122598479,-1.604018163,14.01682317
E01026052,0.444164202,-0.229034215,-0.199965714,-1.69073243,12.69887784
E01026053,0.966621328,-1.013297404,-0.133043361,-1.625638457,15.15988382
E01026054,0.462188299,-0.911986793,-0.147954067,-1.58691848,11.18947945
E01026055,1.618962331,-1.167733269,-0.367979567,-1.500864514,20.11620382
E01026056,1.543265485,-1.391609123,-0.385182568,-1.415850088,19.27197049
E01026057,1.700567328,-1.302084766,-0.287657137,-1.597154905,21.07756752
E01026058,1.586082331,-0.475822124,-0.334994087,-1.506526889,21.12899464
E01026059,1.589544314,-1.037113721,-0.2637191,-1.447142463,20.36096224
E01026060,1.693934377,-0.780158191,-0.264016834,-1.467258488,21.74113909
E01026061,0.59735499,0.780092461,0.014116851,-1.142354182,25.25743433
E01026062,0.580723252,0.501458157,-0.054296931,-1.118892746,20.88635013
E01026063,0.497264714,0.962158498,0.003550028,-0.984630721,27.7815661
E01026064,0.238060435,-0.405500481,-0.158774222,0.341533187,16.20826855
E01026065,0.054654139,-0.298393317,0.030667945,0.489038048,17.38735383
E01026066,0.385656218,-0.679504752,-0.231882245,0.314087988,16.07931826
E01026067,-0.77139785,-0.184056246,-0.156669025,1.910461961,27.31341337
E01026068,1.574737171,-1.107994511,-0.3331373,-1.498583711,19.83052506
E01026069,0.89926915,0.257954776,-0.350710317,-0.923433922,19.89227604
E01026070,1.282731013,-0.572787753,-0.339302867,-1.122810364,18.18537243
E01026071,2.07265582,-0.761175701,-0.353083209,-1.832335112,24.76264093
E01026072,-0.546818335,-0.091053927,-0.391086062,0.513789778,14.08756374
E01026073,-0.754534501,0.259403568,-0.292393468,1.447428855,25.24823813
E01026074,0.30540027,-0.134723429,-0.31501703,-0.051638501,14.99042759
E01026075,1.780759643,-0.680454772,-0.269778252,-1.803023582,22.69273123
E01026076,1.799325957,-1.269726212,-0.271617692,-1.910399185,22.06787825
E01026077,-0.191380123,0.802711048,-0.126555322,0.059327782,22.96530695
E01026078,-0.29458136,0.159839215,-0.20317015,0.209198509,15.34527132
E01026079,0.935925185,-1.000541331,-0.414770976,-2.160436691,13.69948701
E01026080,1.449972502,-0.378261334,-0.218056406,-1.50718718,20.56705279
E01026081,-1.152486261,1.063241918,-0.247839322,1.145494328,33.16786162
E01026082,1.617224453,-0.678162939,-0.276492548,-1.401024977,21.1879919
E01026083,-0.093011949,-0.121970149,-0.216791445,0.043826242,13.30685106
E01026084,-0.202913851,0.423488166,-0.164342898,0.231769216,18.58861721
E01026085,0.183003861,1.124163011,-0.210548042,-0.466646854,28.47993564
E01026087,0.55046483,-0.107826217,0.026043261,0.295056277,20.61153239
E01026088,0.654487706,-0.484804958,-0.167980152,-0.067519115,16.80051211
E01026089,-0.616708723,0.176806243,-0.271039066,0.58761137,16.83179134
E01026090,0.104834768,0.573116722,-0.242059437,-0.132191605,19.73989317
E01026091,0.171573373,0.462784256,-0.262899726,0.055989364,19.74020007
E01026092,-1.458066942,0.875501338,-0.296667579,0.964870621,27.50890468
E01026093,-1.779889486,0.784436061,-0.353669745,1.949261362,35.57276264
E01026094,-0.359921472,0.432215048,-0.257794714,0.059363229,16.60730352
E01026095,-0.289866212,0.403102343,-0.552094741,0.230507233,16.65671119
E01026096,0.516727355,-0.210252662,-0.471607462,-0.088381442,15.56142154
E01026097,-0.444643239,0.340639842,-0.291044371,0.699103599,19.7261259
E01026098,1.417118946,-0.421401714,-0.190353661,-1.295495764,20.36742219
E01026099,1.66608731,-1.700671339,-0.423365199,-1.768378106,20.07002301
E01026100,-0.455393286,0.747650967,-0.210672373,0.102737322,20.94305462
E01026101,-0.303957255,0.227561646,-0.262166228,0.091623069,14.95121195
E01026102,1.741847383,-1.158980294,-0.26956895,-1.903110789,21.57399587
E01026103,0.668667642,-0.351514695,-0.40593749,-0.880237529,14.03946984
E01026104,1.209901151,-0.232583664,-0.415067858,-1.102687933,18.53158292
E01026105,1.839201782,-0.243140601,-0.285956714,-1.42987243,24.93333581
E01026106,1.304379098,-0.716612009,-0.151430427,-1.221905024,18.69251965
E01026107,1.478372663,-0.653189183,-0.150494075,-1.432110954,20.39048005
E01026108,0.382728272,-0.185239262,-0.163672561,-0.41760367,14.40544073
E01026109,0.634621057,-0.365344418,-0.419403883,-0.443420647,14.61821621
E01026110,1.237960535,-0.670324128,-0.279873844,-1.208267585,17.64623141
E01026111,1.959887795,0.178645397,-0.539004596,-1.900733237,27.59127997
E01026112,0.376404436,-0.946569849,-0.552817195,-0.76149693,10.00676601
E01026113,1.662204602,-0.85566319,-0.349837704,-1.795433001,20.7932128
E01026114,-0.804513652,0.469077628,-0.243117882,0.859035711,21.67731872
E01026115,0.757572485,-0.212840494,-0.304104038,-0.099861429,18.03499025
E01026116,0.14726826,-0.195656548,-0.268580276,0.09284624,14.45879517
E01026117,1.700637989,-1.503436708,-0.366918118,-1.609127576,20.71141998
E01026118,0.594521095,-0.27766397,-0.245869472,-0.75236791,14.55795322
E01026119,0.451982549,-0.656642691,-0.217895876,-0.792234743,12.18530636
E01026120,-0.14360756,-0.535510457,-0.272797799,-0.394277001,9.199654357
E01026121,0.813923771,0.209842951,-0.285128121,-1.3410411,18.56540058
E01026122,-1.383258286,0.179408634,0.554652618,1.448582594,28.69277881
E01026123,-0.463829934,0.284739415,0.403854089,0.189516177,19.20590047
E01026124,-0.683815423,0.062751034,0.541266163,0.478888216,19.7140318
E01026125,-0.50750297,0.27196631,0.586589566,0.050074967,19.52488996
E01026126,-1.318054968,-0.667468719,0.688444007,1.061939357,21.61223358
E01026127,0.202793181,-0.310355567,0.34215677,0.521576524,20.52620301
E01026128,-0.005551209,0.136642007,0.39978911,0.196115954,19.97047368
E01026129,0.361942681,-0.223162172,0.34215677,0.178576455,19.74513525
E01026130,0.366639156,-1.490805332,0.294641912,0.517226956,19.41577253
E01026131,0.027454782,-0.298918927,0.273675596,0.658490858,20.033368
E01026132,-1.193622103,0.676803681,0.459620015,1.320975888,32.27262828
E01026133,-0.364070634,0.379456483,0.424934781,0.353607709,21.74660051
E01026134,-0.09196808,-0.584861856,0.465524238,0.444936404,18.05509316
E01026135,0.025839858,-0.24501875,0.378104798,-0.272202543,15.25271952
E01026136,0.273187581,-0.486470479,0.330350844,-0.152342228,16.17061154
E01026137,0.075687218,-0.051002239,0.267933999,-0.343800624,15.56169133
E01026138,0.095442913,-0.343408531,0.252729933,-0.460181324,13.74752643
E01026139,0.234651929,-0.205700804,0.321271464,0.254914665,19.20212257
E01026140,-0.249814514,-0.195364494,0.198717912,-0.651467112,11.70141787
E01026141,0.331839533,-0.432466265,0.360880487,-0.095882132,17.29861293
E01026142,0.292190004,-1.400415698,0.307299559,-0.184250185,14.69310901
E01026143,-1.855806819,0.037175864,0.463587856,1.846066143,30.71475209
E01026144,-1.159932332,-0.167391234,0.355764751,0.48786466,16.13642547
E01026145,-0.906308431,0.045132759,0.459976458,0.846058025,21.51682112
E01026146,-1.47866217,-0.038040191,0.463587856,0.766128191,19.66569794
E01026147,0.406168638,0.549803919,0.35925935,-0.637720973,23.31541289
E01026148,-0.990019912,0.604267849,0.570680951,1.334068626,32.50481693
E01026149,0.299691164,0.221933892,0.229963813,-0.365265298,18.86932543
E01026150,-0.046894044,0.083772147,0.219422302,-0.204999007,15.94871275
E01026151,-0.411382822,0.267601582,0.343850502,0.453783669,20.54096373
E01026152,-0.991069628,-0.093270461,0.369438803,0.389366132,16.14188475
E01026153,-0.497808169,0.432456884,0.382271516,0.235901838,20.77372414
E01026154,-1.169981121,-0.093856729,0.369438803,0.583067452,17.38574828
E01026155,0.137580077,0.598881847,0.309177471,0.247688141,25.41445531
E01026156,-0.958313531,-0.051937292,0.436090667,0.228384483,15.88103282
E01026157,-0.130158666,0.654012475,0.165847549,0.045667302,22.40337143
E01026158,0.431442281,-1.149058766,0.407130521,-0.024658032,17.4145953
E01026159,0.181243744,-0.488264856,0.291272785,0.247664776,17.44780175
E01026160,-0.093920717,-0.087083068,0.421493163,0.489271074,20.11117994
E01026161,0.153697572,-0.695301885,0.423744862,0.082515446,16.63501077
E01026162,0.421955713,-2.440224425,0.42668251,-0.162935216,16.56863569
E01026163,-0.110076561,-0.224275967,0.419500124,0.050280141,16.41626587
E01026164,-0.38717116,0.05972265,0.402827708,0.087232976,16.96565032
E01026165,-0.655339665,0.090171115,0.165827378,0.170066583,15.22186103
E01026166,-0.595386142,0.245825254,0.353742472,0.238024109,18.40589815
E01026167,-0.599038937,-0.328802995,0.558898874,0.483405134,17.94601436
E01026168,-0.30276885,0.205353598,0.214519887,0.350081324,18.79413578
E01026169,-0.69378668,-0.331877733,0.41471796,0.434242261,16.19867838
E01026170,-0.00131774,-0.91867557,0.365484562,0.439832504,17.1077231
E01026171,-0.1812635,-0.569215146,0.482424159,0.35923987,17.18450885
E01026172,-0.328305417,-0.39864933,0.339241729,0.431192787,16.52002216
E01026173,-0.346905797,-0.867776384,0.324101792,0.586993849,16.41702705
E01026174,0.096749949,-0.056935411,0.357976084,0.533729982,21.28822426
E01026175,0.049028587,-0.214699382,0.326908707,0.765421886,21.81075577
E01026176,-1.437542917,0.703722861,0.540351582,0.794970889,28.18739528
E01026177,-1.804332304,0.753981245,0.432151595,0.8559881,28.50799721
E01026178,-0.70880127,0.54803715,0.523835603,1.126191329,29.80627833
E01026179,1.557502026,-0.796610915,-0.134975137,-1.799698853,20.71557763
E01026180,1.571435582,-0.678917845,-0.138932925,-1.813000725,21.03287001
E01026182,1.250315569,-0.690054217,0.045761831,-2.175392776,18.68087909
E01026183,1.005293512,-0.819507153,-0.18974762,-1.988976372,15.34251494
E01026184,0.337821149,0.229627051,0.01506278,-1.101548757,16.4766448
E01026185,0.363962242,0.04019416,0.097879579,-1.13544115,15.55636807
E01026186,-0.207433138,0.373285584,0.282749931,-0.300597808,17.79125362
E01026187,0.285143829,0.638989553,0.216574505,-0.501795966,22.89636149
E01026188,0.209788334,0.605031753,0.216416375,-0.601636537,21.63029967
E01026189,0.564810817,-0.387940272,0.009256727,-1.20052667,14.38044186
E01026190,0.680053818,0.088527927,-0.030022446,-1.378731746,17.54764879
E01026191,1.423051492,-0.26869411,-0.151273751,-1.644106191,20.93457442
E01026192,2.222247844,-0.308589136,0.058048953,-2.051148592,28.97780334
E01026193,1.701892182,-0.528720782,0.169265585,-2.155474781,24.27619731
E01026194,0.523193956,0.845417603,-0.002498411,-1.801084119,25.10855365
E01026195,1.230329344,0.629916503,-0.034258818,-1.6341567,27.36004909
E01026196,1.466878045,0.134805658,0.106087712,-2.033885895,25.02965606
E01026197,1.026755942,0.178319085,0.044854487,-1.138771783,21.64157281
E01026198,0.690100303,0.198442532,0.282248298,-1.406463173,20.34851369
E01026199,1.482043411,-0.303639393,0.140415348,-1.619556691,22.92213557
E01026200,0.343252452,-0.409103327,-0.193714304,-1.90889842,11.10068615
E01026201,1.305327061,-0.720550993,-0.271623158,-2.007314728,17.71867467
E01026202,-0.143251082,-0.705774403,-0.151156381,-1.872462609,7.27652802
E01026203,0.650299673,-0.742284763,0.196961354,-1.082260065,15.28432305
E01026204,0.129501832,-0.545736899,-0.056968621,-1.276044718,10.12883309
E01026205,1.082997117,-0.172976855,-0.0198434,-1.445332736,19.07460246
E01026206,0.764386121,-0.136067753,-0.056968621,-1.372524137,16.65501251
E01026207,1.602757077,-1.127283317,-0.239402868,-1.787367413,20.29232957
E01026208,1.321329191,-1.201061021,-0.111535745,-1.450439456,18.1939694
E01026209,1.09459355,-0.537023775,-0.042331435,-0.810290222,18.38752201
E01026210,1.668320179,-0.861427977,-0.198404635,-1.96300055,21.37414709
E01026211,1.561236249,-0.318717615,-0.127955464,-1.861039508,22.12046399
E01026212,0.83017523,0.675075902,-0.167188327,-1.957690118,24.10887993
E01026213,0.200912035,0.805228103,-0.044831469,-1.978063326,21.70060677
E01026214,-0.427052275,-0.290747001,0.372498161,0.916251353,20.83140928
E01026215,-0.366431909,-0.223102519,0.372498161,1.122259708,23.22835564
E01026218,-0.215749654,0.172865382,0.319903056,0.079890246,17.90216252
E01026219,-0.530261589,0.148228886,0.258204723,0.828423314,21.54799558
E01026220,0.072539398,0.042593564,0.237321144,0.062155935,17.8066529
E01026221,1.66150215,-0.443211398,-0.234698969,-1.591858283,22.30663265
E01026222,0.518008669,0.082143041,-0.072982282,-1.151974947,16.17331951
E01026223,0.329667056,0.184895238,-0.077606532,-1.244219733,15.40079278
E01026224,0.544141366,0.176258127,-0.078232282,-1.225713334,17.03922444
E01026225,1.082421891,0.05387972,0.227111603,-1.111388629,22.20591867
E01026226,1.097664142,0.054382547,0.269443869,-0.886432052,22.92878372
E01026227,-1.32462864,0.203729733,0.067171856,1.22934135,23.20919717
E01026228,-0.73688942,-0.1117043,-0.057191881,0.039037875,11.71400527
E01026229,0.163660916,0.089564118,0.021452904,0.562114156,20.87154177
E01026230,0.025843244,0.055232191,0.083200992,0.207606245,17.5452065
E01026231,-0.085904531,-0.02135487,-0.132150959,-0.029687943,13.91336426
E01026232,-0.40914564,-0.678862454,0.115137557,0.045075081,11.47971657
E01026233,0.046690151,0.012034565,-0.091428817,-0.292211438,13.93492316
E01026234,0.678805305,0.14638092,-0.149251307,-0.714022022,18.30940325
E01026235,-1.786140334,-0.091795748,0.067486519,1.386162282,22.5443475
E01026236,-0.353747078,-0.414053049,-0.041027768,0.763863486,16.7364831
E01026237,0.476806639,0.071262079,0.166915434,-0.867522405,17.43742625
E01026238,0.970365346,0.094009727,0.093209492,-1.073284851,20.86523219
E01026239,0.748208655,-0.499499279,0.015297162,-1.74766753,15.12639576
E01026240,0.525150111,-0.636036855,0.185747811,-1.749818207,13.8826153
E01026241,1.721408451,-0.884533293,-0.057794848,-1.373950065,22.83299882
E01026242,0.904299268,0.156393953,-0.281584827,-2.007657769,18.44360679
E01026243,0.88537775,0.04310995,-0.244212207,-2.027002979,17.57226621
E01026244,1.252400383,-0.317916052,-0.290235572,-1.871038932,18.40120393
E01026245,0.765647158,0.86721318,-0.017989739,-0.806919358,28.42646238
E01026246,1.172594468,0.191215364,-0.372139106,-1.358269203,20.88594204
E01026247,0.628757535,-0.175869119,-0.239799554,-1.573083652,14.36658817
E01026248,1.392965303,0.465302308,-0.442081944,-1.286961589,25.53603163
E01026249,1.858857505,0.087907162,-0.023274774,-1.852867043,27.98318941
E01026250,-1.37874457,1.017247181,-0.108124608,1.292564387,34.11811639
E01026251,0.225194902,0.650597832,-0.163623402,-0.033126206,22.43604412
E01026252,-0.449996104,0.956993683,-0.132322699,0.444491364,27.07269965
E01026253,-0.168190946,0.830882617,-0.052101918,-0.000118774,23.55642574
E01026254,1.305878304,0.02795159,0.046779636,-1.489948377,22.54328029
E01026255,-0.79812548,0.842406287,0.086977511,-1.117191751,19.28251658
E01026256,0.790744145,0.249953515,-0.070593777,-1.402818527,19.57068908
E01026257,-0.279075661,0.718868605,0.013759461,-1.213650169,18.41834876
E01026258,0.440631812,-0.385474883,-0.143143218,-0.769051797,13.27093933
E01026259,1.333627585,-2.212126484,-0.168587307,-1.280402574,18.02652954
E01026260,0.445903682,-0.815642613,-0.147778127,-0.884070172,11.94316946
E01026262,0.481155204,-0.118899692,-0.173650391,-0.386444224,15.58885461
E01026263,0.510185841,0.378759424,-0.168501102,-0.513786546,19.46592409
E01026264,-0.026850095,0.182304592,-0.117660452,-0.024715055,15.8700276
E01026265,0.896507967,-1.527145247,-0.181336708,-0.65109134,15.32923806
E01026266,-1.278518735,-0.288439749,-0.224548635,1.692071407,23.63320127
E01026267,0.124248263,-0.52203396,-0.177685222,0.030713576,13.0505556
E01026268,0.205848363,-1.027667697,-0.174159371,-0.007078217,12.45088851
E01026269,0.049529193,-1.116395702,-0.203507168,0.041045175,11.45952211
E01026270,0.313153302,-0.850156891,-0.114539984,-0.293968995,12.47876907
E01026271,0.107831345,-0.972035921,-0.166930355,-0.094966483,11.45640304
E01026272,-0.587018032,-0.797484369,-0.195454519,0.586116144,12.8144048
E01026273,0.017593785,-0.30829464,-0.062268546,0.077233946,13.90549058
E01026274,0.544837388,-0.193212605,-0.030500815,-0.341868224,16.54263616
E01026275,0.086971036,0.197489239,-0.026572924,-0.036444992,17.0957434
E01026276,1.302364819,-0.259376225,-0.243575673,-1.49129049,19.52289737
